t,re,im,norm_sq
0.0019690000,0.0000000000,-0.0000000000,1.0874655144
0.0019700000,0.0000000000,-0.0000000000,1.0875017735
0.0019710000,0.0000000000,-0.0000000000,1.0875380347
0.0019720000,0.0000000000,-0.0000000000,1.0875742978
0.0019730000,0.0000000000,-0.0000000000,1.0876105630
0.0019740000,0.0000000000,-0.0000000000,1.0876468302
0.0019750000,0.0000000000,-0.0000000000,1.0876830995
0.0019760000,0.0000000000,-0.0000000000,1.0877193707
0.0019770000,0.0000000000,-0.0000000000,1.0877556440
0.0019780000,0.0000000000,-0.0000000000,1.0877919194
0.0019790000,0.0000000000,-0.0000000000,1.0878281967
0.0019800000,0.0000000000,-0.0000000000,1.0878644761
0.0019810000,0.0000000000,-0.0000000000,1.0879007575
0.0019820000,0.0000000000,-0.0000000000,1.0879370410
0.0019830000,0.0000000000,-0.0000000000,1.0879733264
0.0019840000,0.0000000000,-0.0000000000,1.0880096139
0.0019850000,0.0000000000,-0.0000000000,1.0880459034
0.0019860000,0.0000000000,-0.0000000000,1.0880821950
0.0019870000,0.0000000000,-0.0000000000,1.0881184886
0.0019880000,0.0000000000,-0.0000000000,1.0881547842
0.0019890000,0.0000000000,-0.0000000000,1.0881910818
0.0019900000,0.0000000000,-0.0000000000,1.0882273815
0.0019910000,0.0000000000,-0.0000000000,1.0882636832
0.0019920000,0.0000000000,-0.0000000000,1.0882999869
0.0019930000,0.0000000000,-0.0000000000,1.0883362927
0.0019940000,0.0000000000,-0.0000000000,1.0883726005
0.0019950000,0.0000000000,-0.0000000000,1.0884089103
0.0019960000,0.0000000000,-0.0000000000,1.0884452221
0.0019970000,0.0000000000,-0.0000000000,1.0884815360
0.0019980000,0.0000000000,-0.0000000000,1.0885178519
0.0019990000,0.0000000000,-0.0000000000,1.0885541699
0.0020000000,0.0000000000,-0.0000000000,1.0885904898
0.0020010000,0.0000000000,-0.0000000000,1.0886268118
0.0020020000,0.0000000000,-0.0000000000,1.0886631359
0.0020030000,0.0000000000,-0.0000000000,1.0886994619
0.0020040000,0.0000000000,-0.0000000000,1.0887357900
0.0020050000,0.0000000000,-0.0000000000,1.0887721202
0.0020060000,0.0000000000,-0.0000000000,1.0888084523
0.0020070000,0.0000000000,-0.0000000000,1.0888447865
0.0020080000,0.0000000000,-0.0000000000,1.0888811227
0.0020090000,0.0000000000,-0.0000000000,1.0889174610
0.0020100000,0.0000000000,-0.0000000000,1.0889538013
0.0020110000,0.0000000000,-0.0000000000,1.0889901436
0.0020120000,0.0000000000,-0.0000000000,1.0890264879
0.0020130000,0.0000000000,-0.0000000000,1.0890628343
0.0020140000,0.0000000000,-0.0000000000,1.0890991827
0.0020150000,0.0000000000,-0.0000000000,1.0891355332
0.0020160000,0.0000000000,-0.0000000000,1.0891718857
0.0020170000,0.0000000000,-0.0000000000,1.0892082402
0.0020180000,0.0000000000,-0.0000000000,1.0892445967
0.0020190000,0.0000000000,-0.0000000000,1.0892809553
0.0020200000,0.0000000000,-0.0000000000,1.0893173159
0.0020210000,0.0000000000,-0.0000000000,1.0893536786
0.0020220000,0.0000000000,-0.0000000000,1.0893900433
0.0020230000,0.0000000000,-0.0000000000,1.0894264100
0.0020240000,0.0000000000,-0.0000000000,1.0894627787
0.0020250000,0.0000000000,-0.0000000000,1.0894991495
0.0020260000,0.0000000000,-0.0000000000,1.0895355224
0.0020270000,0.0000000000,-0.0000000000,1.0895718972
0.0020280000,0.0000000000,-0.0000000000,1.0896082741
0.0020290000,0.0000000000,-0.0000000000,1.0896446530
0.0020300000,0.0000000000,-0.0000000000,1.0896810340
0.0020310000,0.0000000000,-0.0000000000,1.0897174170
0.0020320000,0.0000000000,-0.0000000000,1.0897538020
0.0020330000,0.0000000000,-0.0000000000,1.0897901891
0.0020340000,0.0000000000,-0.0000000000,1.0898265782
0.0020350000,0.0000000000,-0.0000000000,1.0898629693
0.0020360000,0.0000000000,-0.0000000000,1.0898993625
0.0020370000,0.0000000000,-0.0000000000,1.0899357577
0.0020380000,0.0000000000,-0.0000000000,1.0899721549
0.0020390000,0.0000000000,-0.0000000000,1.0900085542
0.0020400000,0.0000000000,-0.0000000000,1.0900449555
0.0020410000,0.0000000000,-0.0000000000,1.0900813589
0.0020420000,0.0000000000,-0.0000000000,1.0901177643
0.0020430000,0.0000000000,-0.0000000000,1.0901541717
0.0020440000,0.0000000000,-0.0000000000,1.0901905812
0.0020450000,0.0000000000,-0.0000000000,1.0902269927
0.0020460000,0.0000000000,-0.0000000000,1.0902634062
0.0020470000,0.0000000000,-0.0000000000,1.0902998218
0.0020480000,0.0000000000,-0.0000000000,1.0903362394
0.0020490000,0.0000000000,-0.0000000000,1.0903726590
0.0020500000,0.0000000000,-0.0000000000,1.0904090807
0.0020510000,0.0000000000,-0.0000000000,1.0904455044
0.0020520000,0.0000000000,-0.0000000000,1.0904819302
0.0020530000,0.0000000000,-0.0000000000,1.0905183580
0.0020540000,0.0000000000,-0.0000000000,1.0905547878
0.0020550000,0.0000000000,-0.0000000000,1.0905912197
0.0020560000,0.0000000000,-0.0000000000,1.0906276536
0.0020570000,0.0000000000,-0.0000000000,1.0906640896
0.0020580000,0.0000000000,-0.0000000000,1.0907005276
0.0020590000,0.0000000000,-0.0000000000,1.0907369676
0.0020600000,0.0000000000,-0.0000000000,1.0907734097
0.0020610000,0.0000000000,-0.0000000000,1.0908098538
0.0020620000,0.0000000000,-0.0000000000,1.0908462999
0.0020630000,0.0000000000,-0.0000000000,1.0908827481
0.0020640000,0.0000000000,-0.0000000000,1.0909191983
0.0020650000,0.0000000000,-0.0000000000,1.0909556506
0.0020660000,0.0000000000,-0.0000000000,1.0909921049
0.0020670000,0.0000000000,-0.0000000000,1.0910285613
0.0020680000,0.0000000000,-0.0000000000,1.0910650197
0.0020690000,0.0000000000,-0.0000000000,1.0911014801
0.0020700000,0.0000000000,-0.0000000000,1.0911379426
0.0020710000,0.0000000000,-0.0000000000,1.0911744071
0.0020720000,0.0000000000,-0.0000000000,1.0912108736
0.0020730000,0.0000000000,-0.0000000000,1.0912473422
0.0020740000,0.0000000000,-0.0000000000,1.0912838128
0.0020750000,0.0000000000,-0.0000000000,1.0913202855
0.0020760000,0.0000000000,-0.0000000000,1.0913567602
0.0020770000,0.0000000000,-0.0000000000,1.0913932370
0.0020780000,0.0000000000,-0.0000000000,1.0914297158
0.0020790000,0.0000000000,-0.0000000000,1.0914661966
0.0020800000,0.0000000000,-0.0000000000,1.0915026795
0.0020810000,0.0000000000,-0.0000000000,1.0915391644
0.0020820000,0.0000000000,-0.0000000000,1.0915756514
0.0020830000,0.0000000000,-0.0000000000,1.0916121404
0.0020840000,0.0000000000,-0.0000000000,1.0916486314
0.0020850000,0.0000000000,-0.0000000000,1.0916851245
0.0020860000,0.0000000000,-0.0000000000,1.0917216197
0.0020870000,0.0000000000,-0.0000000000,1.0917581168
0.0020880000,0.0000000000,-0.0000000000,1.0917946160
0.0020890000,0.0000000000,-0.0000000000,1.0918311173
0.0020900000,0.0000000000,-0.0000000000,1.0918676206
0.0020910000,0.0000000000,-0.0000000000,1.0919041260
0.0020920000,0.0000000000,-0.0000000000,1.0919406334
0.0020930000,0.0000000000,-0.0000000000,1.0919771428
0.0020940000,0.0000000000,-0.0000000000,1.0920136543
0.0020950000,0.0000000000,-0.0000000000,1.0920501678
0.0020960000,0.0000000000,-0.0000000000,1.0920866834
0.0020970000,0.0000000000,-0.0000000000,1.0921232010
0.0020980000,0.0000000000,-0.0000000000,1.0921597206
0.0020990000,0.0000000000,-0.0000000000,1.0921962423
0.0021000000,0.0000000000,-0.0000000000,1.0922327661
0.0021010000,0.0000000000,-0.0000000000,1.0922692919
0.0021020000,0.0000000000,-0.0000000000,1.0923058197
0.0021030000,0.0000000000,-0.0000000000,1.0923423496
0.0021040000,0.0000000000,-0.0000000000,1.0923788815
0.0021050000,0.0000000000,-0.0000000000,1.0924154155
0.0021060000,0.0000000000,-0.0000000000,1.0924519515
0.0021070000,0.0000000000,-0.0000000000,1.0924884895
0.0021080000,0.0000000000,-0.0000000000,1.0925250296
0.0021090000,0.0000000000,-0.0000000000,1.0925615718
0.0021100000,0.0000000000,-0.0000000000,1.0925981160
0.0021110000,0.0000000000,-0.0000000000,1.0926346622
0.0021120000,0.0000000000,-0.0000000000,1.0926712105
0.0021130000,0.0000000000,-0.0000000000,1.0927077609
0.0021140000,0.0000000000,-0.0000000000,1.0927443133
0.0021150000,0.0000000000,-0.0000000000,1.0927808677
0.0021160000,0.0000000000,-0.0000000000,1.0928174242
0.0021170000,0.0000000000,-0.0000000000,1.0928539827
0.0021180000,0.0000000000,-0.0000000000,1.0928905432
0.0021190000,0.0000000000,-0.0000000000,1.0929271059
0.0021200000,0.0000000000,-0.0000000000,1.0929636705
0.0021210000,0.0000000000,-0.0000000000,1.0930002372
0.0021220000,0.0000000000,-0.0000000000,1.0930368060
0.0021230000,0.0000000000,-0.0000000000,1.0930733768
0.0021240000,0.0000000000,-0.0000000000,1.0931099497
0.0021250000,0.0000000000,-0.0000000000,1.0931465246
0.0021260000,0.0000000000,-0.0000000000,1.0931831015
0.0021270000,0.0000000000,-0.0000000000,1.0932196805
0.0021280000,0.0000000000,-0.0000000000,1.0932562616
0.0021290000,0.0000000000,-0.0000000000,1.0932928447
0.0021300000,0.0000000000,-0.0000000000,1.0933294298
0.0021310000,0.0000000000,-0.0000000000,1.0933660170
0.0021320000,0.0000000000,-0.0000000000,1.0934026062
0.0021330000,0.0000000000,-0.0000000000,1.0934391975
0.0021340000,0.0000000000,-0.0000000000,1.0934757909
0.0021350000,0.0000000000,-0.0000000000,1.0935123863
0.0021360000,0.0000000000,-0.0000000000,1.0935489837
0.0021370000,0.0000000000,-0.0000000000,1.0935855832
0.0021380000,0.0000000000,-0.0000000000,1.0936221847
0.0021390000,0.0000000000,-0.0000000000,1.0936587883
0.0021400000,0.0000000000,-0.0000000000,1.0936953940
0.0021410000,0.0000000000,-0.0000000000,1.0937320016
0.0021420000,0.0000000000,-0.0000000000,1.0937686114
0.0021430000,0.0000000000,-0.0000000000,1.0938052232
0.0021440000,0.0000000000,-0.0000000000,1.0938418370
0.0021450000,0.0000000000,-0.0000000000,1.0938784529
0.0021460000,0.0000000000,-0.0000000000,1.0939150709
0.0021470000,0.0000000000,-0.0000000000,1.0939516908
0.0021480000,0.0000000000,-0.0000000000,1.0939883129
0.0021490000,0.0000000000,-0.0000000000,1.0940249370
0.0021500000,0.0000000000,-0.0000000000,1.0940615631
0.0021510000,0.0000000000,-0.0000000000,1.0940981913
0.0021520000,0.0000000000,-0.0000000000,1.0941348216
0.0021530000,0.0000000000,-0.0000000000,1.0941714539
0.0021540000,0.0000000000,-0.0000000000,1.0942080882
0.0021550000,0.0000000000,-0.0000000000,1.0942447246
0.0021560000,0.0000000000,-0.0000000000,1.0942813631
0.0021570000,0.0000000000,-0.0000000000,1.0943180036
0.0021580000,0.0000000000,-0.0000000000,1.0943546462
0.0021590000,0.0000000000,-0.0000000000,1.0943912908
0.0021600000,0.0000000000,-0.0000000000,1.0944279375
0.0021610000,0.0000000000,-0.0000000000,1.0944645862
0.0021620000,0.0000000000,-0.0000000000,1.0945012370
0.0021630000,0.0000000000,-0.0000000000,1.0945378898
0.0021640000,0.0000000000,-0.0000000000,1.0945745447
0.0021650000,0.0000000000,-0.0000000000,1.0946112016
0.0021660000,0.0000000000,-0.0000000000,1.0946478606
0.0021670000,0.0000000000,-0.0000000000,1.0946845216
0.0021680000,0.0000000000,-0.0000000000,1.0947211847
0.0021690000,0.0000000000,-0.0000000000,1.0947578499
0.0021700000,0.0000000000,-0.0000000000,1.0947945171
0.0021710000,0.0000000000,-0.0000000000,1.0948311864
0.0021720000,0.0000000000,-0.0000000000,1.0948678577
0.0021730000,0.0000000000,-0.0000000000,1.0949045310
0.0021740000,0.0000000000,-0.0000000000,1.0949412065
0.0021750000,0.0000000000,-0.0000000000,1.0949778839
0.0021760000,0.0000000000,-0.0000000000,1.0950145635
0.0021770000,0.0000000000,-0.0000000000,1.0950512451
0.0021780000,0.0000000000,-0.0000000000,1.0950879287
0.0021790000,0.0000000000,-0.0000000000,1.0951246144
0.0021800000,0.0000000000,-0.0000000000,1.0951613022
0.0021810000,0.0000000000,-0.0000000000,1.0951979920
0.0021820000,0.0000000000,-0.0000000000,1.0952346838
0.0021830000,0.0000000000,-0.0000000000,1.0952713778
0.0021840000,0.0000000000,-0.0000000000,1.0953080737
0.0021850000,0.0000000000,-0.0000000000,1.0953447718
0.0021860000,0.0000000000,-0.0000000000,1.0953814719
0.0021870000,0.0000000000,-0.0000000000,1.0954181740
0.0021880000,0.0000000000,-0.0000000000,1.0954548782
0.0021890000,0.0000000000,-0.0000000000,1.0954915845
0.0021900000,0.0000000000,-0.0000000000,1.0955282928
0.0021910000,0.0000000000,-0.0000000000,1.0955650032
0.0021920000,0.0000000000,-0.0000000000,1.0956017156
0.0021930000,0.0000000000,-0.0000000000,1.0956384301
0.0021940000,0.0000000000,-0.0000000000,1.0956751467
0.0021950000,0.0000000000,-0.0000000000,1.0957118653
0.0021960000,0.0000000000,-0.0000000000,1.0957485859
0.0021970000,0.0000000000,-0.0000000000,1.0957853086
0.0021980000,0.0000000000,-0.0000000000,1.0958220334
0.0021990000,0.0000000000,-0.0000000000,1.0958587603
0.0022000000,0.0000000000,-0.0000000000,1.0958954892
0.0022010000,0.0000000000,-0.0000000000,1.0959322201
0.0022020000,0.0000000000,-0.0000000000,1.0959689531
0.0022030000,0.0000000000,-0.0000000000,1.0960056882
0.0022040000,-0.0000000000,-0.0000000000,1.0960424253
0.0022050000,-0.0000000000,-0.0000000000,1.0960791645
0.0022060000,-0.0000000000,-0.0000000000,1.0961159058
0.0022070000,-0.0000000000,-0.0000000000,1.0961526491
0.0022080000,-0.0000000000,-0.0000000000,1.0961893945
0.0022090000,-0.0000000000,-0.0000000000,1.0962261419
0.0022100000,-0.0000000000,-0.0000000000,1.0962628914
0.0022110000,-0.0000000000,-0.0000000000,1.0962996429
0.0022120000,-0.0000000000,-0.0000000000,1.0963363965
0.0022130000,-0.0000000000,-0.0000000000,1.0963731522
0.0022140000,-0.0000000000,-0.0000000000,1.0964099099
0.0022150000,-0.0000000000,-0.0000000000,1.0964466697
0.0022160000,-0.0000000000,-0.0000000000,1.0964834316
0.0022170000,-0.0000000000,-0.0000000000,1.0965201955
0.0022180000,-0.0000000000,-0.0000000000,1.0965569614
0.0022190000,-0.0000000000,-0.0000000000,1.0965937295
0.0022200000,-0.0000000000,-0.0000000000,1.0966304996
0.0022210000,-0.0000000000,-0.0000000000,1.0966672717
0.0022220000,-0.0000000000,-0.0000000000,1.0967040459
0.0022230000,-0.0000000000,-0.0000000000,1.0967408222
0.0022240000,-0.0000000000,-0.0000000000,1.0967776005
0.0022250000,-0.0000000000,-0.0000000000,1.0968143810
0.0022260000,-0.0000000000,-0.0000000000,1.0968511634
0.0022270000,-0.0000000000,-0.0000000000,1.0968879479
0.0022280000,-0.0000000000,-0.0000000000,1.0969247345
0.0022290000,-0.0000000000,-0.0000000000,1.0969615232
0.0022300000,-0.0000000000,-0.0000000000,1.0969983139
0.0022310000,-0.0000000000,-0.0000000000,1.0970351067
0.0022320000,-0.0000000000,-0.0000000000,1.0970719015
0.0022330000,-0.0000000000,-0.0000000000,1.0971086984
0.0022340000,-0.0000000000,-0.0000000000,1.0971454974
0.0022350000,-0.0000000000,-0.0000000000,1.0971822984
0.0022360000,-0.0000000000,-0.0000000000,1.0972191015
0.0022370000,-0.0000000000,-0.0000000000,1.0972559066
0.0022380000,-0.0000000000,-0.0000000000,1.0972927139
0.0022390000,-0.0000000000,-0.0000000000,1.0973295231
0.0022400000,-0.0000000000,-0.0000000000,1.0973663345
0.0022410000,-0.0000000000,-0.0000000000,1.0974031479
0.0022420000,-0.0000000000,-0.0000000000,1.0974399634
0.0022430000,-0.0000000000,-0.0000000000,1.0974767809
0.0022440000,-0.0000000000,-0.0000000000,1.0975136005
0.0022450000,-0.0000000000,-0.0000000000,1.0975504222
0.0022460000,-0.0000000000,-0.0000000000,1.0975872459
0.0022470000,-0.0000000000,-0.0000000000,1.0976240717
0.0022480000,-0.0000000000,-0.0000000000,1.0976608996
0.0022490000,-0.0000000000,-0.0000000000,1.0976977295
0.0022500000,-0.0000000000,-0.0000000000,1.0977345615
0.0022510000,-0.0000000000,-0.0000000000,1.0977713955
0.0022520000,-0.0000000000,-0.0000000000,1.0978082317
0.0022530000,-0.0000000000,-0.0000000000,1.0978450699
0.0022540000,-0.0000000000,-0.0000000000,1.0978819101
0.0022550000,-0.0000000000,-0.0000000000,1.0979187524
0.0022560000,-0.0000000000,-0.0000000000,1.0979555968
0.0022570000,-0.0000000000,-0.0000000000,1.0979924433
0.0022580000,-0.0000000000,-0.0000000000,1.0980292918
0.0022590000,-0.0000000000,-0.0000000000,1.0980661424
0.0022600000,-0.0000000000,-0.0000000000,1.0981029950
0.0022610000,-0.0000000000,-0.0000000000,1.0981398498
0.0022620000,-0.0000000000,-0.0000000000,1.0981767065
0.0022630000,-0.0000000000,-0.0000000000,1.0982135654
0.0022640000,-0.0000000000,-0.0000000000,1.0982504263
0.0022650000,-0.0000000000,-0.0000000000,1.0982872893
0.0022660000,-0.0000000000,-0.0000000000,1.0983241544
0.0022670000,-0.0000000000,-0.0000000000,1.0983610215
0.0022680000,-0.0000000000,-0.0000000000,1.0983978907
0.0022690000,-0.0000000000,-0.0000000000,1.0984347619
0.0022700000,-0.0000000000,-0.0000000000,1.0984716353
0.0022710000,-0.0000000000,-0.0000000000,1.0985085107
0.0022720000,-0.0000000000,-0.0000000000,1.0985453881
0.0022730000,-0.0000000000,-0.0000000000,1.0985822677
0.0022740000,-0.0000000000,-0.0000000000,1.0986191493
0.0022750000,-0.0000000000,-0.0000000000,1.0986560329
0.0022760000,-0.0000000000,-0.0000000000,1.0986929187
0.0022770000,-0.0000000000,-0.0000000000,1.0987298065
0.0022780000,-0.0000000000,-0.0000000000,1.0987666964
0.0022790000,-0.0000000000,-0.0000000000,1.0988035883
0.0022800000,-0.0000000000,-0.0000000000,1.0988404823
0.0022810000,-0.0000000000,-0.0000000000,1.0988773784
0.0022820000,-0.0000000000,-0.0000000000,1.0989142766
0.0022830000,-0.0000000000,-0.0000000000,1.0989511768
0.0022840000,-0.0000000000,-0.0000000000,1.0989880791
0.0022850000,-0.0000000000,-0.0000000000,1.0990249835
0.0022860000,-0.0000000000,-0.0000000000,1.0990618899
0.0022870000,-0.0000000000,-0.0000000000,1.0990987984
0.0022880000,-0.0000000000,-0.0000000000,1.0991357090
0.0022890000,-0.0000000000,-0.0000000000,1.0991726216
0.0022900000,-0.0000000000,-0.0000000000,1.0992095364
0.0022910000,-0.0000000000,-0.0000000000,1.0992464532
0.0022920000,-0.0000000000,-0.0000000000,1.0992833720
0.0022930000,-0.0000000000,-0.0000000000,1.0993202930
0.0022940000,-0.0000000000,-0.0000000000,1.0993572160
0.0022950000,-0.0000000000,-0.0000000000,1.0993941410
0.0022960000,-0.0000000000,-0.0000000000,1.0994310682
0.0022970000,-0.0000000000,-0.0000000000,1.0994679974
0.0022980000,-0.0000000000,-0.0000000000,1.0995049287
0.0022990000,-0.0000000000,-0.0000000000,1.0995418621
0.0023000000,-0.0000000000,-0.0000000000,1.0995787975
0.0023010000,-0.0000000000,-0.0000000000,1.0996157350
0.0023020000,-0.0000000000,-0.0000000000,1.0996526746
0.0023030000,-0.0000000000,-0.0000000000,1.0996896162
0.0023040000,-0.0000000000,-0.0000000000,1.0997265600
0.0023050000,-0.0000000000,-0.0000000000,1.0997635058
0.0023060000,-0.0000000000,-0.0000000000,1.0998004537
0.0023070000,-0.0000000000,-0.0000000000,1.0998374036
0.0023080000,-0.0000000000,-0.0000000000,1.0998743556
0.0023090000,-0.0000000000,-0.0000000000,1.0999113097
0.0023100000,-0.0000000000,-0.0000000000,1.0999482659
0.0023110000,-0.0000000000,-0.0000000000,1.0999852241
0.0023120000,-0.0000000000,-0.0000000000,1.1000221844
0.0023130000,-0.0000000000,-0.0000000000,1.1000591468
0.0023140000,-0.0000000000,-0.0000000000,1.1000961113
0.0023150000,-0.0000000000,-0.0000000000,1.1001330778
0.0023160000,-0.0000000000,-0.0000000000,1.1001700464
0.0023170000,-0.0000000000,-0.0000000000,1.1002070171
0.0023180000,-0.0000000000,-0.0000000000,1.1002439899
0.0023190000,-0.0000000000,-0.0000000000,1.1002809647
0.0023200000,-0.0000000000,-0.0000000000,1.1003179416
0.0023210000,-0.0000000000,-0.0000000000,1.1003549206
0.0023220000,-0.0000000000,-0.0000000000,1.1003919017
0.0023230000,-0.0000000000,-0.0000000000,1.1004288848
0.0023240000,-0.0000000000,-0.0000000000,1.1004658701
0.0023250000,-0.0000000000,-0.0000000000,1.1005028573
0.0023260000,-0.0000000000,-0.0000000000,1.1005398467
0.0023270000,-0.0000000000,-0.0000000000,1.1005768382
0.0023280000,-0.0000000000,-0.0000000000,1.1006138317
0.0023290000,-0.0000000000,-0.0000000000,1.1006508273
